Price,Close,High,Low,Open,Volume
Ticker,MSFT,MSFT,MSFT,MSFT,MSFT
Date,,,,,
2000-05-01,22.5087947845459,22.681202574384972,21.97241499393544,22.336386994706825,107811000
2000-05-02,21.416872024536133,22.527944097365378,21.301933534243453,22.317223531828798,97716200
2000-05-03,21.62759780883789,21.704223487522878,21.091218058042973,21.570128549824148,55354800
2000-05-04,21.58928871154785,21.838322210438818,21.244473097698815,21.550975865564624,43317200
2000-05-05,21.800010681152344,22.010731346787384,21.416882198179543,21.531820743071385,36402200
2000-05-08,21.39771842956543,21.87662886890217,21.359405594418494,21.74253394588788,36187600
2000-05-09,20.784713745117188,21.5892833094443,20.688931654125863,21.512657636651245,60778400
2000-05-10,20.286643981933594,20.80386719960329,20.152549073648856,20.76555436866479,67740000
2000-05-11,20.80386734008789,20.88049300248232,20.15254920973523,20.42073902811574,58390800
2000-05-12,21.09122085571289,21.37856718889699,20.91881305580243,20.97628232243925,37886000
2000-05-15,21.263629913330078,21.28278633667542,20.842188599732545,21.148691373258025,33899600
2000-05-16,21.301939010620117,21.646754570144545,21.167844070805064,21.321095430593697,48410600
2000-05-17,20.74639892578125,21.18699650222905,20.61230401121018,21.11037083675987,53242000
2000-05-18,20.286643981933594,20.86133644601103,20.190861904587354,20.86133644601103,53640400
2000-05-19,19.941829681396484,20.210019513807197,19.769421931989598,20.03761176440031,66578000
2000-05-22,19.673643112182617,19.99930224841154,19.1372633583938,19.960989408855195,69955000
2000-05-23,19.367137908935547,20.095081767035992,19.32882507429868,19.577858499438307,57963200
2000-05-24,20.09508514404297,20.401587872646104,19.309671901997437,19.34798474307283,85482400
2000-05-25,18.849910736083984,19.846044230267285,18.734972255985912,19.788574990218248,94348800
2000-05-26,18.83075523376465,19.194727105017474,18.50509619106475,19.022319376529293,55822000
2000-05-30,19.424610137939453,19.65448718099199,19.003168892343133,19.13726383412378,68536400
2000-05-31,19.175569534301758,19.525174073763303,19.022318229332313,19.506017660642122,54968200
2000-06-01,19.788583755493164,20.229181457696786,19.55870669347388,19.731114489988343,94507200
2000-06-02,20.324960708618164,20.45905564260528,19.922675906656828,20.229178612913085,80463200
2000-06-05,20.497364044189453,20.957118004059122,20.22917423426548,20.23396333801412,64400000
2000-06-06,21.34024429321289,21.416869945971285,20.78470831071453,20.899646789852124,99019000
2000-06-07,21.608436584472656,21.685062246119724,20.573990152237265,21.225308276237328,76310600
2000-06-08,21.09122085571289,22.106511232963374,20.91881305580243,21.934103433052915,94765600
2000-06-09,21.09122085571289,21.359410766684718,20.937969478014704,21.340254344472445,35710200
2000-06-12,20.497364044189453,21.14868215400482,20.344112724232897,21.14868215400482,49260600
2000-06-13,20.80386734008789,20.842180171285108,20.26748770332688,20.459051859312954,44289200
2000-06-14,21.608436584472656,21.76168790776679,21.301933937884392,21.397716014943224,79992400
2000-06-15,22.18313217163086,22.278914262181942,21.646752464544793,21.704221718875445,65592600
2000-06-16,22.2406005859375,22.413008342417637,21.914941490363912,22.259757003324182,68710600
2000-06-19,22.585411071777344,22.623723898022938,22.06818791746183,22.240595635567,46604800
2000-06-20,22.968547821044922,23.064329922050113,22.604575837225195,22.642888677627273,62275000
2000-06-21,24.730939865112305,25.19069397569534,23.581554588654722,23.600711009929014,160399600
2000-06-22,24.481895446777344,25.13321347900773,24.30948773236342,24.941649351881146,87315200
2000-06-23,23.811426162719727,24.539370003575197,23.600705577208934,24.50105716984596,49811600
2000-06-26,24.366966247558594,24.55853044761802,23.753960807368443,23.753960807368443,48287000
2000-06-27,24.156240463256836,24.558525197379275,24.02214555188269,24.29033537463098,31071200
2000-06-28,24.194551467895508,24.539366928245563,24.09876939557605,24.2137078823594,37459200
2000-06-29,23.658185958862305,24.1945658834357,23.61987310710706,23.983845198781868,38449000
2000-06-30,24.520221710205078,24.520221710205078,23.5049312800169,23.619869819283487,52356400
2000-07-03,24.520221710205078,24.539378133416175,24.3286574780941,24.42443959414959,15734800
2000-07-05,24.060455322265625,24.481896418674737,23.983829668373062,24.481896418674737,34824400
2000-07-06,24.80756187438965,25.037438895619516,24.060461555392585,24.17540006600752,47873200
2000-07-07,25.133214950561523,25.401404744241294,24.692617432373325,24.908127088008857,54153200
2000-07-10,24.34780502319336,24.922497509972118,24.328648606967402,24.730933347712533,52689800
2000-07-11,24.25202178955078,24.673462926494004,24.060457636394773,24.156239712972777,37164800
2000-07-12,24.61599349975586,24.826714066679838,23.658172741010493,23.983831798983918,58370200
2000-07-13,24.501047134399414,24.52020354341771,23.71563436464932,24.156231772070104,80843200
2000-07-14,24.194551467895508,24.443584855926105,24.041300152184373,24.36695919807054,51180600
2000-07-17,23.964683532714844,24.386124809868903,23.753962894137818,23.983839954403667,53992800
2000-07-18,24.060455322265625,24.36695793783589,23.73479629322222,23.792265533641647,70617200
2000-07-19,22.41301155090332,23.753960959931725,22.317229450258434,23.31336329696525,139924600
2000-07-20,22.930221557617188,23.06431642052723,22.41299851496417,22.508780559899915,54690600
2000-07-21,22.16397476196289,22.98770070385088,22.029879841190425,22.911075034838046,56100600
2000-07-24,21.62759780883789,22.106508300619065,21.45519003179667,22.087351880947818,56165600
2000-07-25,21.148677825927734,21.76168298030245,20.957113715185635,21.70421374707982,64188600
2000-07-26,20.784713745117188,21.30193703647033,20.612305981332803,21.16784210908248,85404600
2000-07-27,21.263629913330078,21.49350699347419,20.688937212969805,20.80387575304186,74337600
2000-07-28,21.359413146972656,22.010731574772716,21.340256722625593,21.74254163391387,75645600
2000-07-31,21.39771842956543,21.80000319860829,21.225310671404205,21.512656935006248,70283800
2000-08-01,21.05291175842285,21.474353122103743,20.89966035344798,21.436040270860026,47163600
2000-08-02,21.263629913330078,21.589289110200898,20.995439986495285,21.014596409840628,48269200
2000-08-03,21.531816482543945,21.570129323260215,20.880498190367348,20.899654610725484,54543400
2000-08-04,21.186992645263672,21.416869599823492,20.89964645206389,21.282774709663595,38107400
2000-08-07,21.455188751220703,21.800004284722462,21.3785630771092,21.51265800680433,52741800
2000-08-08,22.719512939453125,22.891920710494507,21.455189285149665,21.47434570415426,138038800
2000-08-09,22.757831573486328,22.94939581232039,22.41301594358502,22.60458018241908,63945600
2000-08-10,22.25975799560547,22.700355615139827,21.991568140236726,22.62372994217733,48986000
2000-08-11,22.202287673950195,22.27891334323044,21.95325424878941,22.202287673950195,35629600
2000-08-14,22.125661849975586,22.48963377651198,21.876628426555946,22.163974684347835,53427000
2000-08-15,21.95326042175293,22.374701721297924,21.914947576339745,22.06819895799247,40714200
2000-08-16,21.761686325073242,22.14481460544425,21.62759142694339,22.02987612133295,44976200
2000-08-17,21.934099197387695,22.06819412697871,21.627596501179656,21.80000426779668,36112800
2000-08-18,21.761686325073242,21.895781223203095,21.455183700776438,21.799999153110345,54438800
2000-08-21,21.646747589111328,21.70421683049835,21.474339864950267,21.665904002907002,34119600
2000-08-22,21.83831787109375,22.202289835611978,21.522236954538446,21.70422293679756,54428200
2000-08-23,21.6850643157959,21.800002819236514,21.570125812355286,21.704220733036003,36726800
2000-08-24,21.800010681152344,21.819167105300984,21.436038622328184,21.646759287963224,42405400
2000-08-25,21.646747589111328,21.972406623637784,21.627591175315654,21.665904002907002,52729400
2000-08-28,21.857484817504883,22.106518386854194,21.49351267768666,21.512669106098144,56421600
2000-08-29,21.742536544799805,22.298072720834337,21.723380124936543,21.819162224252842,59400200
2000-08-30,21.455188751220703,21.742535029138836,21.359406658581324,21.665909355027335,53498800
2000-08-31,21.39771842956543,22.068193044636864,21.359405594418494,21.723377528314412,72575400
2000-09-01,21.512662887573242,21.646757847691685,21.359411504580734,21.45519361895105,37629800
2000-09-05,21.493507385253906,21.665915198504607,21.397725266781297,21.455194537864863,50755200
2000-09-06,21.282785415649414,21.665913865976133,21.24447257061674,21.474349640812775,62960800
2000-09-07,21.474346160888672,22.08735158207372,21.282781966768347,21.45518974147664,111711200
2000-09-08,21.244468688964844,21.72337916436982,21.206155850932443,21.570127812240226,56709600
2000-09-11,21.09122085571289,21.359410766684718,20.861343789165613,21.18700296677426,48495200
2000-09-12,20.880502700805664,21.244474766232553,20.72725130483645,21.072066945767183,46781200
2000-09-13,20.918804168701172,21.07205548129239,20.593145129444835,20.70808361388825,40744800
2000-09-14,20.171710968017578,21.072062739619504,20.133398126672816,21.052906318947123,78503000
2000-09-15,19.673643112182617,20.11424076708057,19.405453235288206,20.056771507746056,99915200
2000-09-18,19.309669494628906,19.807736366514177,19.06063605868627,19.692797857617574,69037800
2000-09-19,19.92267417907715,20.15255118883573,19.424607324600217,19.501232994519746,79311200
2000-09-20,19.692792892456055,19.92266985229017,19.36713386602439,19.884357025651152,67791400
2000-09-21,19.673643112182617,19.960989408855195,19.482078914400894,19.6161738528481,48952200
2000-09-22,19.386295318603516,19.462920991799578,18.696664259838965,18.734977096436992,84476600
2000-09-25,18.773284912109375,19.46291578643176,18.52425154082629,19.386290133729275,53484200
2000-09-26,19.213890075683594,20.19086753715903,18.524258926406816,18.677510292912764,155704800
2000-09-27,18.58173370361328,19.482085749046092,18.332700159131868,19.44377289604895,106155600
2000-09-28,18.79244041442871,18.96484812465283,18.581719879710345,18.639189116451718,52360400
2000-09-29,18.485944747924805,18.792447458771225,17.968721423371466,18.69666536163172,74053600
2000-10-02,18.12197494506836,18.6391983314498,17.85378504101872,18.543416222860646,58562400
2000-10-03,17.336565017700195,18.332699140264186,17.317408592266272,18.256073438528492,85374000
2000-10-04,16.991743087768555,17.336558618298245,16.704396812327147,17.279089363209962,136453400
2000-10-05,16.972579956054688,17.54727227962313,16.934267134483456,17.010892777625916,81099400
2000-10-06,17.030046463012695,17.394018209691257,16.78101316265368,17.106672093892392,61794000
2000-10-09,16.608612060546875,17.087522442915585,16.244640169946653,17.049209612326088,58323600
2000-10-10,16.723552703857422,17.03005538800601,16.493675690745977,16.531988526264552,62066200
2000-10-11,17.087522506713867,17.45149439867302,16.551142876458275,16.551142876458275,101205800
2000-10-12,16.66608238220215,17.432339043452824,16.49367463342075,17.25993129467142,90219600
2000-10-13,16.474519729614258,16.819335258838745,15.976452854067782,16.512832566194756,104521200
2000-10-16,15.440077781677246,16.493681104248274,15.191044269069549,16.397898984014546,119759000
2000-10-17,15.459232330322266,16.072237825452763,15.40176306515378,15.89983002994731,81276600
2000-10-18,15.861519813537598,16.32127401103144,14.846229294072026,15.210201367087986,110536400
2000-10-19,18.964853286743164,19.060635374049948,17.777155404139048,17.911250326368545,256993200
2000-10-20,19.98014259338379,20.26748884352833,18.73497550942411,18.792444759453016,160378600
2000-10-23,19.04147720336914,20.305800639407735,18.60087964232539,19.80773383127132,185170400
2000-10-24,18.849910736083984,19.2905082431266,18.447626055740727,19.194726176378204,94427400
2000-10-25,18.773284912109375,19.44375937325614,18.52425154082629,18.984005457041217,167603800
2000-10-26,19.750263214111328,19.94182735779815,18.639191180727764,18.69666042383381,114826600
2000-10-27,20.74639892578125,21.20615291859635,19.80773452378376,19.826890940151056,124292400
2000-10-30,21.167844772338867,21.493503922682542,20.650621415910678,20.68893425712758,110057600
2000-10-31,21.11037254333496,21.30193672249408,20.842182692512193,21.148685379166785,104474000
2000-11-01,21.34024429321289,21.47433918554008,20.97627244261052,20.995428855800117,81309400
2000-11-02,21.55097770690918,21.713807316250275,21.34025703599718,21.570134131537547,77985200
2000-11-03,20.918804168701172,21.34024527832702,20.861334926479465,21.225306793883608,68711000
2000-11-06,21.301939010620117,21.49350321035591,20.918810611148533,21.052905550963587,74851400
2000-11-07,21.608436584472656,22.02987772353152,21.301933937884392,21.37855959953146,104331200
2000-11-08,21.282785415649414,22.18313727391721,20.84218769777368,21.80000882359049,206149400
2000-11-09,21.723369598388672,21.8574644724528,20.976269585745676,20.995425996326265,91058600
2000-11-10,20.65061378479004,21.55096522067606,20.47820606302463,21.43602673949912,93744400
2000-11-13,20.363271713256836,20.880494983490077,19.740688147235343,20.43989738292102,83364800
2000-11-14,21.09122085571289,21.397723611109264,20.63146672261833,20.84218736695334,84218600
2000-11-15,21.474346160888672,21.723379613245097,21.052904933823953,21.16784345029615,60422200
2000-11-16,21.12952423095703,21.914937189678007,21.12952423095703,21.28277553997576,92128600
2000-11-17,21.167844772338867,21.45519108146564,20.779927255017725,21.282783295989574,106525600
2000-11-20,20.59315299987793,20.99543784917787,20.09508604360181,20.880499320806457,80157200
2000-11-21,20.765552520751953,21.225306451100703,20.650614038164765,20.650614038164765,59487600
2000-11-22,20.918804168701172,21.301932450179216,20.229173262040696,20.248329676114597,76343200
2000-11-24,21.4360408782959,21.589292287613475,20.99544307650787,21.148694485825445,34439200
2000-11-27,21.665910720825195,22.144821214212136,21.646754301089718,21.89578775765093,85307600
2000-11-28,20.535676956176758,21.378559219303416,20.478207710963574,21.26362072887705,127446200
2000-11-29,19.941829681396484,20.57399142922173,19.386293599974294,20.478209346217906,98280400
2000-11-30,17.58559226989746,19.022323664496923,17.4706537583295,19.003167245902265,197200800
2000-12-01,17.3557071685791,18.58171738799308,17.183299481474013,17.796304591181002,109809800
2000-12-04,17.298240661621094,18.083653582026923,16.915112407764592,17.54727402662782,80407200
2000-12-05,18.351848602294922,18.543412783947268,17.85378172999882,18.141128002477338,101734400
2000-12-06,17.374874114990234,18.409320864945553,17.183309902035546,18.390164443650082,90560800
2000-12-07,16.282958984375,16.551148897058823,16.014769071691177,16.378741096047793,145308400
2000-12-08,16.685239791870117,17.12583739831445,16.378737109126234,16.742709044884595,120939800
2000-12-11,17.796308517456055,18.007029070407633,16.857644236126294,17.010895547363805,95576200
2000-12-12,17.892091751098633,18.39015854502643,17.39402495717083,17.71968401473901,63106000
2000-12-13,17.547269821166992,18.54340304245595,17.41317496445502,18.54340304245595,98360400
2000-12-14,17.010896682739258,18.00224116847322,16.97258385237273,17.75799687488659,71201400
2000-12-15,15.076098442077637,15.938137107761872,14.635500901839027,15.64600178216888,116899800
2000-12-18,14.654658317565918,15.325132881114687,14.405624908247805,15.018630223492393,107187400
2000-12-19,13.73515510559082,14.71213266540272,13.639372991883771,14.539724860730031,120271800
2000-12-20,12.71985912322998,13.486115696918533,12.681546294545553,13.12214382441647,149037800
2000-12-21,13.313709259033203,13.830932496434494,12.355888449030816,12.48998336243115,163173000
2000-12-22,14.233219146728516,14.443939753207674,13.71599583991604,13.71599583991604,109551800
2000-12-26,14.367315292358398,14.884538642883301,14.060812566121418,14.367315292358398,66941600
2000-12-27,14.233219146728516,14.348157659353511,13.79262151499937,14.137437052874354,69003800
2000-12-28,13.658525466918945,14.175748731444628,13.44780487766774,13.830933221760839,77619200
2000-12-29,13.294549942016602,14.041650010804277,13.17961146989542,13.466957650198372,99977600
2001-01-02,13.294549942016602,13.79261665454172,13.141298645855027,13.524426886258963,82413200
2001-01-03,14.692971229553223,14.980317472634447,13.217927181736275,13.237083597941691,135962200
2001-01-04,14.84622573852539,15.478387608681956,14.367315230831023,14.654661535447644,112397000
2001-01-05,15.056939125061035,15.286816058268073,14.57802884754637,14.86537501405517,93414600
2001-01-08,14.999472618103027,15.24850600767562,14.309841693132773,14.999472618103027,79817600
2001-01-09,15.88067626953125,16.129709793661416,15.248514246739294,15.325139946471653,114965400
2001-01-10,16.206331253051758,16.49367755186473,15.555012975742349,15.631638655425808,90230200
2001-01-11,16.857637405395508,17.087514279105445,16.033911941268226,16.24463240883567,101854800
2001-01-12,16.397891998291016,16.85764597955151,16.091389344117353,16.819333147779805,73712000
2001-01-16,16.110546112060547,16.397892356627622,15.669948537057703,16.359579524018677,68462400
2001-01-17,16.22549057006836,16.819339693648192,16.11055203002065,16.436211226822493,72844200
2001-01-18,17.010896682739258,17.221617249755173,16.12970158430907,16.455360642424576,109788800
2001-01-19,18.696670532226562,18.830765505306054,18.045352091554733,18.39016773661629,209348800
2001-01-22,18.4284725189209,18.696662347678583,18.083657024803877,18.620036682319245,76673000
2001-01-23,18.562564849853516,18.677503331895952,18.06449809433629,18.313531472094905,70295200
2001-01-24,19.290517807006836,19.443769189783456,18.620043007359133,18.69666869874744,110455000
2001-01-25,18.945688247680664,19.616162553715874,18.86906261270521,19.23303437883861,85657400
2001-01-26,19.616178512573242,19.711960634216666,18.69667014479637,18.69667014479637,93080000
2001-01-29,19.76942253112793,19.80773536549058,19.46291985622672,19.482076273408047,84983800
2001-01-30,19.424610137939453,19.846051383535773,19.271358775904428,19.76942570251826,57276800
2001-01-31,18.715824127197266,19.539550265855894,18.696667705367993,19.309673203904648,81898800
2001-02-01,19.11809730529785,19.194722945800045,18.505092181280283,18.639187052159127,71792800
2001-02-02,18.639188766479492,19.42460165386455,18.620032354592052,19.156411887440385,71100000
2001-02-05,18.9840030670166,19.022315888544384,18.46677997639153,18.62003126250266,51399200
2001-02-06,19.175569534301758,19.55869779672537,18.90737975060523,19.022318229332313,96442000
2001-02-07,19.82688331604004,19.94182177004607,18.945688501993814,19.00315772899683,126061800
2001-02-08,19.07979393005371,19.769425035959266,19.00316825161976,19.539548000657415,88041200
2001-02-09,18.12197494506836,18.869075392063777,17.930410727890045,18.792449705192453,100575200
2001-02-12,18.007036209106445,18.21775684559599,17.52812567163021,18.026192630605493,71289400
2001-02-13,17.834625244140625,18.715820476396768,17.8154688260481,18.2752228602687,76070600
2001-02-14,17.892091751098633,18.083655902609323,17.279086466264417,17.6622147692858,61728400
2001-02-15,18.026187896728516,18.447629059032476,17.738841649703087,18.0836571461336,65627800
2001-02-16,17.566436767578125,17.853783061486162,17.20246479529461,17.470654669608777,66958400
2001-02-20,17.125837326049805,17.853781194494875,16.97258598532453,17.58559134822564,60730800
2001-02-21,17.240768432617188,17.79630430433485,16.915109473334418,16.934265882703993,63947200
2001-02-22,16.91512107849121,17.413188063814847,16.512836205729812,17.259936683715267,100816400
2001-02-23,17.394025802612305,17.623902795598372,16.646925575407593,16.685238407571937,92620600
2001-02-26,18.256067276000977,18.37100578980581,17.58559261213945,17.662218288009342,87936800
2001-02-27,18.19859504699707,18.754131106326454,17.983085368808947,18.19859504699707,99148600
2001-02-28,18.083662033081055,18.414110306460977,17.834628551693285,18.25606982788797,84608400
2001-03-01,18.19380760192871,18.236909541496324,17.240775827044843,17.949563277712244,81781600
2001-03-02,17.374874114990234,17.815471804786018,17.29824842980836,17.62390759183133,79800800
2001-03-05,17.604759216308594,17.968731387266008,17.336569195603133,17.547289926157426,49383600
2001-03-06,18.217761993408203,18.39016983561711,17.892102735902483,17.968728443550887,66781800
2001-03-07,18.60087776184082,18.73497265816717,18.179436659100862,18.351844382949025,59743600
2001-03-08,18.1602840423584,18.572147024331716,17.911250611397787,18.48594314438381,54626000
2001-03-09,17.374874114990234,17.834628226081488,16.81933789742164,17.75800254089961,103794400
2001-03-12,15.918983459472656,16.857647947456,15.82320136886211,16.761865856845453,114376000
2001-03-13,16.608612060546875,16.78101979819961,15.93813752523068,15.995606771114925,91035600
2001-03-14,16.5511474609375,16.93427587438513,15.995611261438441,16.091393364800346,90686200
2001-03-15,16.455373764038086,17.188107229084018,16.397904472661935,16.953440955964734,71638400
2001-03-16,16.723552703857422,16.895960463691,16.08660181336113,16.091390917800954,112848800
2001-03-19,16.64691925048828,17.010891017760176,16.282947483216386,16.704388476899634,61036400
2001-03-20,16.148862838745117,17.202465989552923,16.12970641782134,16.723555466458464,91822800
2001-03-21,15.344285011291504,16.32126195957598,15.248502957538124,16.014759387565164,124988600
2001-03-22,16.5511474609375,16.57030388160988,15.478387903284144,15.497544323956525,126363200
2001-03-23,17.336565017700195,17.470659995737655,16.666090127512895,16.838497956418202,99519600
2001-03-26,17.18330955505371,17.623907235952526,17.030058187784558,17.50896871050066,63118600
2001-03-27,17.853782653808594,17.949564749590827,17.12583872586361,17.18330798333295,95135600
2001-03-28,17.030046463012695,17.75798995636982,16.97257723985292,17.5855822868905,78681600
2001-03-29,16.972579956054688,17.528115868837514,16.723546615841695,16.972579956054688,86985000
2001-03-30,16.761863708496094,17.22161768450056,16.51283030482701,17.08752277483259,91201600
2001-04-02,17.106685638427734,17.451501250400522,16.74271360356757,16.8001828722297,75924000
2001-04-03,16.359586715698242,16.95343588219314,16.168022468441823,16.95343588219314,94187600
2001-04-04,15.918983459472656,16.857647947456,15.650793605763129,16.359581076281163,104046600
2001-04-05,17.394025802612305,17.58558996343403,16.397892166339354,16.47451783066804,113364000
2001-04-06,17.22161865234375,17.528121320238636,16.876803150962008,17.27908790257404,92622000
2001-04-09,17.51662254333496,17.59937720927176,17.059933194362333,17.338850489480727,56295600
2001-04-10,18.29207992553711,18.417745976810064,17.709724369365883,17.76183043264317,109199400
2001-04-11,18.402423858642578,18.849917555777875,18.298212885549347,18.589390707652353,109879600
2001-04-12,19.058332443237305,19.098178110042646,18.190929492988026,18.255295929893478,87520000
